ORDERNUMBER,ORDERLINENUMBER,DATE_ID,PRODUCT_ID,CUSTOMER_ID,QUANTITYORDERED,PRICEEACH,SALES,STATUS,DEALSIZE
10113,1,132,89,40,23,68.52,1575.96,Shipped,Small
10126,7,29,89,26,26,62.7,1630.2,Shipped,Small
10140,7,30,89,6,28,60.76,1701.28,Shipped,Small
10150,4,31,89,27,49,58.18,2850.82,Shipped,Small
10164,5,91,89,64,49,54.94,2692.06,Resolved,Small
10175,12,33,89,50,29,74.98,2174.42,Shipped,Small
10183,4,34,89,30,49,64.64,3167.36,Shipped,Medium
10194,7,35,89,31,39,54.94,2142.66,Shipped,Small
10206,2,36,89,32,36,58.82,2117.52,Shipped,Small
10217,7,93,89,66,39,62.05,2419.95,Shipped,Small
10229,12,94,89,40,30,73.04,2191.2,Shipped,Small
10245,5,39,89,35,44,69.16,3043.04,Shipped,Medium
10258,2,40,89,36,20,61.41,1228.2,Shipped,Small
10270,5,41,89,21,21,63.35,1330.35,Shipped,Small
10281,12,95,89,19,36,77.57,2792.52,Shipped,Small
10291,7,43,89,38,32,71.75,2296.0,Shipped,Small
10304,2,44,89,39,36,73.04,2629.44,Shipped,Small
10313,10,97,89,32,34,56.24,1912.16,Shipped,Small
10324,4,81,89,12,48,100.0,8209.44,Shipped,Large
10333,4,47,89,9,33,73.69,2431.77,Shipped,Small
10348,5,80,89,26,31,100.0,3139.99,Shipped,Medium
10358,2,49,89,24,36,100.0,5669.64,Shipped,Medium
10370,3,50,89,43,25,100.0,3160.25,Shipped,Medium
10382,8,51,89,40,48,100.0,6799.68,Shipped,Medium
10411,5,53,89,44,27,69.16,1867.32,Shipped,Small
10424,2,54,89,24,44,61.41,2702.04,In Process,Small
10106,5,187,90,87,33,72.92,2406.36,Shipped,Small
10120,11,55,90,11,29,72.23,2094.67,Shipped,Small
10133,6,210,90,24,49,57.1,2797.9,Shipped,Small
10144,1,249,90,91,20,81.86,1637.2,Shipped,Small
10168,12,6,90,6,31,73.61,2281.91,Shipped,Small
10210,10,56,90,45,39,59.16,2307.24,Shipped,Small
10223,12,11,90,11,20,66.04,1320.8,Shipped,Small
10235,6,211,90,58,34,77.73,2642.82,Shipped,Small
10250,7,190,90,62,50,61.22,3061.0,Shipped,Medium
10262,2,191,90,24,40,79.11,3164.4,Cancelled,Medium
10275,12,15,90,15,28,63.97,1791.16,Shipped,Small
10284,4,192,90,86,50,81.86,4093.0,Shipped,Medium
10297,7,212,90,76,28,79.8,2234.4,Shipped,Small
10308,10,18,90,48,46,66.04,3037.84,Shipped,Medium
10316,2,80,90,60,24,59.16,1419.84,Shipped,Small
10328,5,234,90,87,24,81.17,1948.08,Shipped,Small
10340,3,21,90,54,39,59.16,2307.24,Shipped,Small
10353,7,213,90,89,40,44.51,1780.4,Shipped,Small
10361,2,22,90,21,49,72.33,3544.17,Shipped,Medium
10375,4,23,90,15,44,82.26,3619.44,Shipped,Medium
10388,8,24,90,22,35,100.0,3918.95,Shipped,Medium
10398,4,198,90,2,22,67.41,1483.02,Shipped,Small
10401,6,214,90,13,62,77.73,4819.26,On Hold,Medium
10416,7,199,90,71,26,61.22,1591.72,Shipped,Small
10108,16,99,91,67,31,100.0,3669.78,Shipped,Medium
10121,3,2,91,2,25,86.74,2168.5,Shipped,Small
10135,17,101,91,40,30,89.8,2694.0,Shipped,Small
10145,4,4,91,4,27,100.0,3251.34,Shipped,Medium
10159,12,5,91,5,23,100.0,2347.15,Shipped,Small
10169,12,103,91,43,34,100.0,3920.88,Shipped,Medium
10180,7,7,91,7,22,100.0,2514.6,Shipped,Small
10190,4,241,91,24,42,85.72,3600.24,Shipped,Medium
10211,12,10,91,10,37,100.0,4040.03,Shipped,Medium
10224,5,134,91,7,30,100.0,3336.9,Shipped,Medium
10237,5,12,91,12,27,100.0,3113.64,Shipped,Medium
10252,9,225,91,10,25,100.0,2832.0,Shipped,Small
10264,7,231,91,59,34,97.97,3330.98,Shipped,Medium
10276,13,111,91,72,38,100.0,4304.64,Shipped,Medium
10285,4,16,91,16,26,100.0,2600.26,Shipped,Small
10299,7,17,91,17,38,100.0,4382.16,Shipped,Medium
10309,3,18,91,18,50,84.7,4235.0,Shipped,Medium
10319,8,115,91,80,22,100.0,2626.8,Shipped,Small
10331,4,160,91,46,32,100.0,5026.56,Shipped,Medium
10341,4,21,91,20,31,71.02,2201.62,Shipped,Small
10355,5,229,91,24,40,100.0,4326.8,Shipped,Medium
10365,3,162,91,51,22,100.0,3425.18,Shipped,Medium
10375,15,23,91,15,41,100.0,4701.88,Shipped,Medium
10390,12,163,91,40,45,48.98,2204.1,Shipped,Small
10403,5,25,91,23,45,100.0,5189.4,Shipped,Medium
10106,6,187,92,87,39,40.15,1565.85,Shipped,Small
10120,12,55,92,11,49,50.62,2480.38,Shipped,Small
10133,7,210,92,24,27,50.19,1355.13,Shipped,Small
10143,1,66,92,51,34,36.66,1246.44,Shipped,Small
10156,1,250,92,24,20,41.02,820.4,Shipped,Small
10168,13,6,92,6,48,51.93,2492.64,Shipped,Small
10199,1,9,92,33,29,38.4,1113.6,Shipped,Small
10210,11,56,92,45,43,41.02,1763.86,Shipped,Small
10223,13,11,92,11,41,46.26,1896.66,Shipped,Small
10235,7,211,92,58,41,35.35,1449.35,Shipped,Small
10250,8,190,92,62,36,51.93,1869.48,Shipped,Small
10262,3,191,92,24,49,37.97,1860.53,Cancelled,Small
10275,13,15,92,15,38,45.39,1724.82,Shipped,Small
10284,5,192,92,86,33,51.93,1713.69,Shipped,Small
10296,1,193,92,90,26,48.44,1259.44,Shipped,Small
10308,11,18,92,48,47,43.64,2051.08,Shipped,Small
10316,3,80,92,60,34,47.57,1617.38,Shipped,Small
10328,7,234,92,87,34,51.93,1765.62,Shipped,Small
10340,4,21,92,54,40,50.62,2024.8,Shipped,Small
10353,8,213,92,89,40,82.21,3288.4,Shipped,Medium
10361,3,22,92,21,33,82.59,2725.47,Shipped,Small
10375,5,23,92,15,49,65.8,3224.2,Shipped,Medium
10388,1,24,92,22,27,100.0,3211.38,Shipped,Medium
10398,5,198,92,2,49,36.66,1796.34,Shipped,Small
10401,7,214,92,13,56,35.35,1979.6,On Hold,Small
10416,8,199,92,71,37,51.93,1921.41,Shipped,Small
10104,7,135,93,24,33,100.0,3705.24,Shipped,Medium
10115,3,144,93,28,27,100.0,2843.91,Shipped,Small
10127,9,119,93,75,46,100.0,6176.42,Shipped,Medium
10141,3,145,93,74,44,100.0,5500.44,Shipped,Medium
10151,1,146,93,61,26,100.0,3220.1,Shipped,Medium
10165,10,122,93,27,48,94.92,4556.16,Shipped,Medium
10176,9,33,93,71,23,100.0,3114.89,Shipped,Medium
10184,4,70,93,82,45,100.0,4948.2,Shipped,Medium
10195,4,35,93,48,49,100.0,5161.17,Shipped,Medium
10207,5,92,93,65,28,94.92,2657.76,Shipped,Small
10220,9,124,93,76,37,100.0,3983.05,Shipped,Medium
10230,7,136,93,73,34,100.0,3974.94,Shipped,Medium
10246,3,126,93,24,22,100.0,2928.42,Shipped,Small
10259,2,40,93,66,29,100.0,3054.57,Shipped,Medium
10271,3,127,93,40,34,98.39,3345.26,Shipped,Medium
10282,12,77,93,40,38,100.0,4310.72,Shipped,Medium
10292,6,43,93,1,41,100.0,4983.14,Shipped,Medium
10305,3,96,93,16,42,100.0,4618.32,Shipped,Medium
10314,12,97,93,79,28,100.0,3403.12,Shipped,Medium
10325,4,81,93,18,38,100.0,5190.42,Shipped,Medium
10336,8,129,93,63,23,100.0,3141.57,Shipped,Medium
10350,8,83,93,24,31,71.4,2213.4,Shipped,Small
10359,2,84,93,2,46,100.0,4896.7,Shipped,Medium
10371,10,130,93,40,48,56.55,2714.4,Shipped,Small
10383,13,206,93,24,29,100.0,3087.05,Shipped,Medium
10395,4,87,93,3,46,100.0,5692.96,Shipped,Medium
10412,3,148,93,24,26,100.0,3460.86,Shipped,Medium
10425,2,54,93,15,18,100.0,1895.94,In Process,Small
10104,2,135,94,24,32,53.31,1705.92,Shipped,Small
10117,11,118,94,27,21,49.21,1033.41,Shipped,Small
10127,4,119,94,75,46,69.12,3179.52,Shipped,Medium
10142,14,120,94,40,42,49.79,2091.18,Shipped,Small
10153,13,121,94,24,31,57.41,1779.71,Shipped,Small
10165,5,122,94,27,38,66.78,2537.64,Shipped,Small
10176,4,33,94,71,38,64.44,2448.72,Shipped,Small
10185,15,70,94,51,20,48.62,972.4,Shipped,Small
10196,7,71,94,35,46,62.09,2856.14,Shipped,Small
10208,15,123,94,31,30,65.61,1968.3,Shipped,Small
10220,4,124,94,76,30,68.54,2056.2,Shipped,Small
10230,2,136,94,73,43,52.14,2242.02,Shipped,Small
10247,4,126,94,74,49,63.85,3128.65,Shipped,Medium
10272,4,127,94,19,43,56.82,2443.26,Shipped,Small
10282,7,77,94,40,37,66.78,2470.86,Shipped,Small
10292,1,43,94,1,35,55.07,1927.45,Shipped,Small
10306,15,79,94,78,34,60.34,2051.56,Shipped,Small
10314,7,97,94,79,38,61.51,2337.38,Shipped,Small
10325,7,81,94,18,44,100.0,5932.96,Shipped,Medium
10337,6,82,94,28,21,100.0,2296.77,Shipped,Small
10350,17,83,94,24,44,100.0,6490.88,Shipped,Medium
10359,4,84,94,2,25,64.93,1623.25,Shipped,Small
10372,9,137,94,36,24,58.58,1405.92,Shipped,Small
10383,10,206,94,24,38,60.06,2282.28,Shipped,Small
10395,3,87,94,3,45,100.0,8977.05,Shipped,Large
10413,4,131,94,14,51,63.85,3256.35,Shipped,Medium
10108,14,99,95,67,34,82.99,2821.66,Shipped,Small
10121,1,2,95,2,44,74.85,3293.4,Shipped,Medium
10135,15,101,95,40,44,96.0,4224.0,Shipped,Medium
10145,2,4,95,4,38,81.36,3091.68,Shipped,Medium
10159,10,5,95,5,31,71.6,2219.6,Shipped,Small
10169,10,103,95,43,48,80.55,3866.4,Shipped,Medium
10180,5,7,95,7,21,93.56,1964.76,Shipped,Small
10190,2,241,95,24,40,66.72,2668.8,Shipped,Small
10211,10,10,95,10,40,80.55,3222.0,Shipped,Medium
10224,3,134,95,7,50,77.29,3864.5,Shipped,Medium
10237,3,12,95,12,20,68.34,1366.8,Shipped,Small
10252,7,225,95,10,48,72.41,3475.68,Shipped,Medium
10264,5,231,95,59,47,89.5,4206.5,Shipped,Medium
10276,11,111,95,72,21,70.78,1486.38,Shipped,Small
10285,2,16,95,16,39,78.92,3077.88,Shipped,Medium
10299,5,17,95,17,44,80.55,3544.2,Shipped,Medium
10309,1,18,95,18,28,88.68,2483.04,Shipped,Small
10319,6,115,95,80,45,77.29,3478.05,Shipped,Medium
10331,5,160,95,46,20,100.0,3657.8,Shipped,Medium
10341,3,21,95,20,38,100.0,4682.36,Shipped,Medium
10356,4,161,95,3,26,100.0,3937.7,Shipped,Medium
10365,2,162,95,51,44,100.0,4984.32,Shipped,Medium
10375,8,23,95,15,49,100.0,5406.66,Shipped,Medium
10390,13,163,95,40,22,100.0,3491.18,Shipped,Medium
10403,3,25,95,23,31,68.34,2118.54,Shipped,Small
10105,5,63,96,49,41,70.67,2897.47,Shipped,Small
10119,14,64,96,20,25,76.67,1916.75,Shipped,Small
10129,5,65,96,50,31,60.0,1860.0,Shipped,Small
10142,2,120,96,40,41,64.0,2624.0,Shipped,Small
10153,1,121,96,24,43,64.67,2780.81,Shipped,Small
10167,12,68,96,38,43,75.34,3239.62,Cancelled,Medium
10177,3,220,96,77,24,76.0,1824.0,Shipped,Small
10185,3,70,96,51,21,54.0,1134.0,Shipped,Small
10197,9,71,96,54,23,64.67,1487.41,Shipped,Small
10208,3,123,96,31,38,74.67,2837.46,Shipped,Small
10222,15,73,96,56,31,62.67,1942.77,Shipped,Small
10233,3,244,96,13,36,70.67,2544.12,Shipped,Small
10248,6,74,96,1,36,71.34,2568.24,Cancelled,Small
10261,4,75,96,44,34,62.0,2108.0,Shipped,Small
10273,7,76,96,57,21,65.34,1372.14,Shipped,Small
10283,9,77,96,58,45,78.67,3540.15,Shipped,Medium
10295,4,78,96,59,26,75.34,1958.84,Shipped,Small
10306,3,79,96,78,50,54.0,2700.0,Shipped,Small
10315,2,238,96,15,41,62.0,2542.0,Shipped,Small
10326,1,224,96,25,39,60.0,2340.0,Shipped,Small
10339,5,59,96,36,22,100.0,2816.44,Shipped,Small
10350,11,83,96,24,46,76.67,3526.82,Shipped,Medium
10373,14,85,96,61,44,100.0,4627.92,Shipped,Medium
10385,1,245,96,40,25,77.34,1933.5,Shipped,Small
10396,1,142,96,40,39,66.67,2600.13,Shipped,Small
10414,6,89,96,59,37,71.34,2639.58,On Hold,Small
10106,7,187,97,87,31,100.0,3312.97,Shipped,Medium
10120,13,55,97,11,47,82.21,3863.87,Shipped,Medium
10133,8,210,97,24,24,77.64,1863.36,Shipped,Small
10143,2,66,97,51,36,100.0,3945.96,Shipped,Medium
10156,2,250,97,24,48,100.0,4954.08,Shipped,Medium
10168,14,6,97,6,28,98.65,2762.2,Shipped,Small
10199,2,9,97,33,48,83.12,3989.76,Shipped,Medium
10210,12,56,97,45,21,78.55,1649.55,Shipped,Small
10223,14,11,97,11,25,100.0,2534.75,Shipped,Small
10235,8,211,97,58,25,100.0,2580.25,Shipped,Small
10250,9,190,97,62,31,91.34,2831.54,Shipped,Small
10262,4,191,97,24,40,84.03,3361.2,Cancelled,Medium
10275,14,15,97,15,32,89.51,2864.32,Shipped,Small
10284,6,192,97,86,24,83.12,1994.88,Shipped,Small
10296,2,193,97,90,42,100.0,4296.6,Shipped,Medium
10308,12,18,97,48,21,100.0,2224.95,Shipped,Small
10316,4,80,97,60,34,82.21,2795.14,Shipped,Small
10328,8,234,97,87,27,100.0,2762.1,Shipped,Small
10340,5,21,97,54,30,88.6,2658.0,Shipped,Small
10353,9,213,97,89,39,100.0,5043.87,Shipped,Medium
10361,4,22,97,21,20,60.54,1210.8,Shipped,Small
10375,6,23,97,15,37,81.87,3029.19,Shipped,Medium
10388,2,24,97,22,46,100.0,10066.6,Shipped,Large
10398,6,198,97,2,47,87.69,4121.43,Shipped,Medium
10401,8,214,97,13,11,100.0,1135.31,On Hold,Small
10416,9,199,97,71,23,91.34,2100.82,Shipped,Small
10105,12,63,98,49,29,70.15,2034.35,Shipped,Small
10117,6,118,98,27,38,79.68,3027.84,Shipped,Medium
10128,3,219,98,24,32,97.0,3104.0,Shipped,Medium
10142,9,120,98,40,43,84.01,3612.43,Shipped,Medium
10153,8,121,98,24,31,87.48,2711.88,Shipped,Small
10166,3,91,98,22,29,100.0,3013.97,Shipped,Medium
10177,10,220,98,77,31,88.34,2738.54,Shipped,Small
10185,10,70,98,51,30,94.4,2832.0,Shipped,Small
10196,2,71,98,35,50,94.4,4720.0,Shipped,Medium
10208,10,123,98,31,40,80.55,3222.0,Shipped,Medium
10221,4,221,98,57,23,97.0,2231.0,Shipped,Small
10232,7,222,98,60,26,88.34,2296.84,Shipped,Small
10248,13,74,98,1,40,100.0,4157.2,Cancelled,Medium
10273,14,76,98,57,21,100.0,2146.2,Shipped,Small
10282,2,77,98,40,43,86.61,3724.23,Shipped,Medium
10293,5,128,98,37,29,71.89,2084.81,Shipped,Small
10306,10,79,98,78,38,91.81,3488.78,Shipped,Medium
10314,2,97,98,79,23,76.22,1753.06,Shipped,Small
10327,7,194,98,49,20,100.0,3469.2,Resolved,Medium
10337,9,82,98,28,36,70.3,2530.8,Shipped,Small
10350,4,83,98,24,28,100.0,2924.32,Shipped,Small
10372,2,137,98,36,44,100.0,4496.8,Shipped,Medium
10384,1,86,98,5,49,100.0,6397.44,Shipped,Medium
10397,5,251,98,52,32,80.55,2577.6,Shipped,Small
10414,13,89,98,59,34,100.0,3533.62,On Hold,Medium
10106,16,187,99,87,30,100.0,3177.3,Shipped,Medium
10119,7,64,99,20,29,94.14,2730.06,Shipped,Small
10131,8,188,99,89,22,85.99,1891.78,Shipped,Small
10143,11,66,99,51,26,100.0,2612.48,Shipped,Small
10155,9,67,99,17,32,91.43,2925.76,Shipped,Small
10167,5,68,99,38,29,100.0,2940.02,Cancelled,Small
10178,8,69,99,52,34,96.86,3293.24,Shipped,Medium
10186,5,70,99,53,24,99.57,2389.68,Shipped,Small
10197,2,71,99,54,24,90.52,2172.48,Shipped,Small
10209,4,72,99,55,33,88.71,2927.43,Shipped,Small
10222,8,73,99,56,26,100.0,2659.54,Shipped,Small
10249,4,233,99,34,40,95.95,3838.0,Shipped,Medium
10262,13,191,99,24,44,94.14,4142.16,Cancelled,Medium
10274,5,76,99,42,24,90.52,2172.48,Shipped,Small
10283,2,77,99,58,20,94.14,1882.8,Shipped,Small
10296,11,193,99,90,34,100.0,3477.86,Shipped,Medium
10307,5,79,99,30,34,97.76,3323.84,Shipped,Medium
10316,13,80,99,60,45,93.24,4195.8,Shipped,Medium
10328,9,234,99,87,41,100.0,4156.58,Shipped,Medium
10339,15,59,99,36,55,71.25,3918.75,Shipped,Medium
10352,3,196,99,92,23,100.0,2352.67,Shipped,Small
10361,14,22,99,21,24,45.39,1089.36,Shipped,Small
10373,15,85,99,61,32,84.41,2701.12,Shipped,Small
10386,13,197,99,24,29,85.76,2487.04,Resolved,Small
10398,7,198,99,2,36,100.0,3910.32,Shipped,Medium
10400,5,88,99,62,46,87.8,4038.8,Shipped,Medium
10415,4,235,99,88,32,95.95,3070.4,Disputed,Medium
10106,9,187,100,87,34,100.0,3763.46,Shipped,Medium
10120,15,55,100,11,24,100.0,2584.8,Shipped,Small
10131,1,188,100,89,40,100.0,4427.6,Shipped,Medium
10143,4,66,100,51,26,82.77,2152.02,Shipped,Small
10155,2,67,100,17,20,100.0,2353.4,Shipped,Small
10168,16,6,100,6,31,100.0,3431.39,Shipped,Medium
10178,1,69,100,52,22,87.75,1930.5,Shipped,Small
10198,1,189,100,67,42,100.0,4774.56,Shipped,Medium
10210,14,56,100,45,26,99.72,2592.72,Shipped,Small
10222,1,73,100,56,37,87.75,3246.75,Shipped,Medium
10235,10,211,100,58,38,88.75,3372.5,Shipped,Medium
10250,11,190,100,62,35,100.0,3909.15,Shipped,Medium
10262,6,191,100,24,33,90.75,2994.75,Cancelled,Small
10275,16,15,100,15,39,100.0,4472.52,Shipped,Medium
10284,8,192,100,86,45,100.0,4576.95,Shipped,Medium
10296,4,193,100,90,24,100.0,2441.04,Shipped,Small
10308,14,18,100,48,35,88.75,3106.25,Shipped,Medium
10316,6,80,100,60,23,100.0,2706.41,Shipped,Small
10328,10,234,100,87,37,100.0,4021.53,Shipped,Medium
10340,7,21,100,54,55,87.75,4826.25,Shipped,Medium
10352,2,196,100,92,49,100.0,4935.28,Shipped,Medium
10361,9,22,100,21,26,100.0,2754.7,Shipped,Small
10375,1,23,100,15,33,100.0,3856.71,Shipped,Medium
10386,14,197,100,24,37,83.84,3102.08,Resolved,Medium
10398,8,198,100,2,22,86.76,1908.72,Shipped,Small
10401,10,214,100,13,85,88.75,7543.75,On Hold,Large
10416,11,199,100,71,22,100.0,2457.18,Shipped,Small
10105,3,63,101,49,31,65.77,2038.87,Shipped,Small
10119,12,64,101,20,38,65.77,2499.26,Shipped,Small
10129,3,65,101,50,45,85.29,3838.05,Shipped,Medium
10143,16,66,101,51,31,85.29,2643.99,Shipped,Small
10154,1,243,101,81,36,64.33,2315.88,Shipped,Small
10167,10,68,101,38,46,70.11,3225.06,Cancelled,Medium
10177,1,220,101,77,32,76.62,2451.84,Shipped,Small
10185,1,70,101,51,39,57.82,2254.98,Shipped,Small
10197,7,71,101,54,50,78.79,3939.5,Shipped,Medium
10208,1,123,101,31,46,74.45,3424.7,Shipped,Medium
10222,13,73,101,56,36,80.95,2914.2,Shipped,Small
10233,1,244,101,13,29,82.4,2389.6,Shipped,Small
10248,4,74,101,1,32,75.89,2428.48,Cancelled,Small
10261,2,75,101,44,44,68.67,3021.48,Shipped,Medium
10273,5,76,101,57,42,62.16,2610.72,Shipped,Small
10283,7,77,101,58,47,65.77,3091.19,Shipped,Medium
10295,2,78,101,59,44,58.55,2576.2,Shipped,Small
10306,1,79,101,78,43,75.17,3232.31,Shipped,Medium
10316,18,80,101,60,48,74.45,3573.6,Shipped,Medium
10327,1,194,101,49,21,96.31,2022.51,Resolved,Small
10339,9,59,101,36,50,74.35,3717.5,Shipped,Medium
10350,12,83,101,24,29,75.35,2185.15,Shipped,Small
10373,16,85,101,61,41,70.33,2883.53,Shipped,Small
10386,10,197,101,24,37,100.0,5017.57,Resolved,Medium
10397,4,251,101,52,22,66.5,1463.0,Shipped,Small
10414,4,89,101,59,31,75.89,2352.59,On Hold,Small
10103,6,27,102,18,42,100.0,4460.82,Shipped,Medium
10114,10,90,102,63,42,100.0,4758.18,Shipped,Medium
10126,6,29,102,26,45,100.0,4597.2,Shipped,Medium
10140,6,30,102,6,36,100.0,4114.8,Shipped,Medium
10150,3,31,102,27,20,100.0,2104.0,Shipped,Small
10164,4,91,102,64,39,81.93,3195.27,Resolved,Medium
10175,11,33,102,50,42,85.98,3611.16,Shipped,Medium
10183,3,34,102,30,23,86.99,2000.77,Shipped,Small
10194,6,35,102,31,26,89.01,2314.26,Shipped,Small
10206,1,36,102,32,33,100.0,3871.89,Shipped,Medium
10217,6,93,102,66,31,88.0,2728.0,Shipped,Small
10229,11,94,102,40,50,100.0,5614.0,Shipped,Medium
10245,4,39,102,35,44,100.0,4628.8,Shipped,Medium
10258,1,40,102,36,45,80.92,3641.4,Shipped,Medium
10270,4,41,102,21,46,88.0,4048.0,Shipped,Medium
10281,11,95,102,19,27,85.98,2321.46,Shipped,Small
10291,6,43,102,38,28,100.0,3256.96,Shipped,Medium
10304,1,44,102,39,40,100.0,4208.0,Shipped,Medium
10313,9,97,102,32,30,99.13,2973.9,Shipped,Small
10324,5,81,102,12,34,100.0,4248.3,Shipped,Medium
10336,2,129,102,63,46,100.0,9558.8,Shipped,Large
10348,7,80,102,26,32,82.83,2650.56,Shipped,Small
10358,3,49,102,24,27,100.0,3761.37,Shipped,Medium
10371,3,130,102,40,34,100.0,4301.34,Shipped,Medium
10382,9,51,102,40,34,54.84,1864.56,Shipped,Small
10411,4,53,102,44,34,100.0,3576.8,Shipped,Medium
10424,1,54,102,24,46,80.92,3722.32,In Process,Medium
10106,1,187,103,87,32,100.0,3986.56,Shipped,Medium
10120,7,55,103,11,24,100.0,3417.12,Shipped,Medium
10133,2,210,103,24,27,99.67,2691.09,Shipped,Small
10145,13,4,103,4,20,100.0,2752.6,Shipped,Small
10168,8,6,103,6,36,100.0,4527.72,Shipped,Medium
10188,8,8,103,8,29,100.0,3957.05,Shipped,Medium
10210,6,56,103,45,25,100.0,2818.0,Shipped,Small
10223,8,11,103,11,29,100.0,3199.86,Shipped,Medium
10235,2,211,103,58,25,96.11,2402.75,Shipped,Small
10250,3,190,103,62,44,100.0,6055.72,Shipped,Medium
10263,9,14,103,14,47,100.0,5465.16,Shipped,Medium
10275,8,15,103,15,48,100.0,6378.72,Shipped,Medium
10285,13,16,103,16,45,100.0,5392.8,Shipped,Medium
10297,3,212,103,76,35,100.0,3986.5,Shipped,Medium
10308,6,18,103,48,31,100.0,4009.23,Shipped,Medium
10318,8,19,103,19,50,100.0,7119.0,Shipped,Large
10328,11,234,103,87,33,100.0,4072.2,Shipped,Medium
10340,6,21,103,54,29,100.0,4094.51,Shipped,Medium
10353,4,213,103,89,48,68.8,3302.4,Shipped,Medium
10361,5,22,103,21,44,72.42,3186.48,Shipped,Medium
10375,10,23,103,15,25,66.73,1668.25,Shipped,Small
10388,3,24,103,22,50,100.0,7154.5,Shipped,Large
10398,9,198,103,2,23,100.0,2810.83,Shipped,Small
10401,2,214,103,13,21,96.11,2018.31,On Hold,Small
10416,3,199,103,71,41,100.0,5642.83,Shipped,Medium
10106,8,187,104,87,44,74.4,3273.6,Shipped,Medium
10120,14,55,104,11,43,76.0,3268.0,Shipped,Medium
10143,3,66,104,51,28,96.0,2688.0,Shipped,Small
10155,1,67,104,17,43,86.4,3715.2,Shipped,Medium
10168,15,6,104,6,48,96.0,4608.0,Shipped,Medium
10199,3,9,104,33,38,82.4,3131.2,Shipped,Medium
10210,13,56,104,45,31,86.4,2678.4,Shipped,Small
10223,15,11,104,11,26,67.2,1747.2,Shipped,Small
10235,9,211,104,58,32,92.0,2944.0,Shipped,Small
10250,10,190,104,62,44,67.2,2956.8,Shipped,Small
10262,5,191,104,24,27,76.0,2052.0,Cancelled,Small
10275,15,15,104,15,43,73.6,3164.8,Shipped,Medium
10284,7,192,104,86,25,69.6,1740.0,Shipped,Small
10296,3,193,104,90,22,80.8,1777.6,Shipped,Small
10308,13,18,104,48,21,87.2,1831.2,Shipped,Small
10316,5,80,104,60,48,75.2,3609.6,Shipped,Medium
10328,13,234,104,87,33,64.0,2112.0,Shipped,Small
10341,5,21,104,20,34,100.0,3644.12,Shipped,Medium
10353,6,213,104,89,43,81.95,3523.85,Shipped,Medium
10361,10,22,104,21,44,100.0,5001.92,Shipped,Medium
10375,11,23,104,15,44,100.0,5208.72,Shipped,Medium
10386,17,197,104,24,32,94.34,3018.88,Resolved,Medium
10398,10,198,104,2,29,65.6,1902.4,Shipped,Small
10401,9,214,104,13,77,92.0,7084.0,On Hold,Large
10416,10,199,104,71,39,67.2,2620.8,Shipped,Small
10105,6,63,105,49,39,81.14,3164.46,Shipped,Medium
10118,1,252,105,54,36,100.0,4219.2,Shipped,Medium
10129,6,65,105,50,42,91.15,3828.3,Shipped,Medium
10142,3,120,105,40,21,100.0,2334.99,Shipped,Small
10153,2,121,105,24,50,88.15,4407.5,Shipped,Medium
10167,13,68,105,38,24,100.0,2812.8,Cancelled,Small
10177,4,220,105,77,44,92.16,4055.04,Shipped,Medium
10185,4,70,105,51,37,100.0,3891.66,Shipped,Medium
10197,10,71,105,54,27,92.16,2488.32,Shipped,Small
10208,4,123,105,31,37,100.0,4447.4,Shipped,Medium
10222,16,73,105,56,38,100.0,4187.22,Shipped,Medium
10232,1,222,105,60,48,96.16,4615.68,Shipped,Medium
10248,7,74,105,1,30,100.0,3245.4,Cancelled,Medium
10261,5,75,105,44,25,88.15,2203.75,Shipped,Small
10273,8,76,105,57,40,86.15,3446.0,Shipped,Medium
10283,10,77,105,58,22,88.15,1939.3,Shipped,Small
10295,5,78,105,59,34,100.0,3473.78,Shipped,Medium
10306,4,79,105,78,32,90.15,2884.8,Shipped,Small
10315,3,238,105,15,31,86.15,2670.65,Shipped,Small
10327,2,194,105,49,43,80.0,3440.0,Resolved,Medium
10337,1,82,105,28,31,89.38,2770.78,Shipped,Small
10350,13,83,105,24,31,77.34,2397.54,Shipped,Small
10373,2,85,105,61,34,96.34,3275.56,Shipped,Medium
10386,2,197,105,24,45,92.08,4143.6,Resolved,Medium
10397,3,251,105,52,48,100.0,5192.64,Shipped,Medium
10414,7,89,105,59,28,100.0,3029.04,On Hold,Medium
10105,7,63,106,49,22,100.0,2556.18,Shipped,Small
10117,1,118,106,27,45,83.42,3753.9,Shipped,Medium
10129,7,65,106,50,30,85.41,2562.3,Shipped,Small
10142,4,120,106,40,38,85.41,3245.58,Shipped,Medium
10153,3,121,106,24,20,100.0,2204.6,Shipped,Small
10167,14,68,106,38,28,100.0,3003.0,Cancelled,Medium
10177,5,220,106,77,24,100.0,2526.48,Shipped,Small
10185,5,70,106,51,22,79.45,1747.9,Shipped,Small
10197,11,71,106,54,35,93.35,3267.25,Shipped,Medium
10208,5,123,106,31,33,85.41,2818.53,Shipped,Small
10222,17,73,106,56,31,95.34,2955.54,Shipped,Small
10232,2,222,106,60,35,82.43,2885.05,Shipped,Small
10248,8,74,106,1,35,90.37,3162.95,Cancelled,Medium
10261,6,75,106,44,50,81.43,4071.5,Shipped,Medium
10273,9,76,106,57,26,100.0,2969.46,Shipped,Small
10283,11,77,106,58,38,89.38,3396.44,Shipped,Medium
